Unique Bet Rule 1,Team,Total?,Unnamed: 3,Bet,Book,Date,Market,Other    ,LineTaken   ,Edge  ,Ignore,TrueL,Decim,Betsize    ,Sport,Unnamed: 16,Opp,Total Stake,Rich Stake,Other Stake,Grade,CloseLine    ,CloseOther    ,Ignore.1,CloseEdge,Trueline,Net,ExpWinPlace,Date.1,RunExpWinPlace,RunNet,Bankroll,Kelly,Time,PIN M,PIN M$,PIN O,PIN O$,BM M,BM O,PM M,PM M$,PM O,PM O$,ST M,ST M$,ST O,ST O$,KAL M,KAL M$,KAL O,KAL O$,FD M,FD O,BOL M,BOL O,BOV M,BOV O,NV M,NV M$,NV O,NV O$,PX M,PX M$,PX O,PX O$,CZR M,CZR O,BM M$,BM O$,DK M,DK O,4C M,4C M$,4C O,4C O$
22,Wade ,1,2024-11,Wade rebounds o4.5,PEmb,2024-11-02,110,-140,148,0.11460674157303387,0.046212395795578176,122.49999999999999,2.48,4100.111025812339,NBA,total,,,25.74,25.74,L,,,,,,-25.74,2.9499775280898914,2024-11-02,56025.14606120444,5869.676533333344,105895.41653333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Wade ,1,2024-11,Wade rebounds o4.5,FWmb,2024-11-02,110,-140,148,0.11460674157303387,0.046212395795578176,122.49999999999999,2.48,4099.114411782579,NBA,total,,,36.77,36.77,L,,,,,,-36.77,4.214089887640456,2024-11-02,56029.36015109208,5832.906533333344,105869.67653333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Hawks ,1,2024-11,Hawks o116.5 1h,FWmb,2024-11-03,-123,111,-110,0.026809449436021943,0.014043044942678162,-116.38116591928254,1.9090909090909092,1432.2545507215493,NBA,total,,,357.0,357.0,W,,,,,,324.55,9.570973448659833,2024-11-03,64095.56955929448,-2541.818466666655,97133.63153333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Hawks ,1,2024-11,Hawks o116.5 1h,FWmb,2024-11-03,-123,111,-108,0.035864206485722507,0.018621799521432836,-116.38116591928254,1.925925925925926,1887.4405869666296,NBA,total,,,465.92,465.92,W,,,,,,431.41,16.709851085827832,2024-11-03,64112.27941038031,-2110.408466666655,97458.18153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Hawks ,1,2024-11,Hawks o117.5 1h,FWmb,2024-11-03,-110,-101,104,0.04119113573407243,0.02019173320297668,-104.24328147100428,2.04,1938.5497364434839,NBA,total,,,312.25,312.25,L,,,,,,-312.25,12.861932132964117,2024-11-03,64125.14134251327,-2422.658466666655,97889.59153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Hawks ,1,2024-11,Hawks o117.5 1h,FWmb,2024-11-03,-110,-101,106,0.051398891966759355,0.024950918430465707,-104.24328147100428,2.06,2365.7392622053717,NBA,total,,,306.5,306.5,L,,,,,,-306.5,15.753760387811742,2024-11-03,64140.89510290108,-2729.158466666655,97577.34153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Hawks ,1,2024-11,Hawks o118.5 1h,FWmb,2024-11-03,107,-119,118,0.025981561472503346,0.011918147464451079,112.47945205479449,2.1799999999999997,1070.8679443984897,NBA,total,,,275.25,275.25,L,,,,,,-275.25,7.1514247953065455,2024-11-03,64148.04652769639,-3004.408466666655,97270.84153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Magic ,0,2024-11,Magic +25.5 L,FWmb,2024-11-03,-116,-114,120,0.10444911826565301,0.047476871938933185,-100.81221572449645,2.2,4632.695566650501,NBA,spread,,,1289.35,1289.35,W,,,,,,1547.22,134.6714706358197,2024-11-03,61866.1913903435,7995.886533333345,106448.66653333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jazz ,1,2024-11,Jazz u57.5 Q2,PEmb,2024-11-04,-133,116,-108,0.06342738525409411,0.03293345003577963,-123.2961373390558,1.925925925925926,3539.8998280233855,NBA,total,,,246.215,246.215,L,,,,,,-246.215,15.616773660336781,2024-11-04,64516.264290944564,3106.146533333345,103352.36153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jazz ,1,2024-11,Jazz u57.5 Q2,BRmb,2024-11-04,-133,116,-108,0.06342738525409411,0.03293345003577963,-123.2961373390558,1.925925925925926,3531.4667702468037,NBA,total,,,351.74,351.74,L,,,,,,-351.74,22.30994848927506,2024-11-04,64538.57423943384,2754.4065333333447,103106.14653333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o229 L,FWmb,2024-11-04,-134,122,-121,0.02229856188270773,0.012208714876957627,-127.12820512820515,1.8264462809917354,1287.7116093625389,NBA,total,,,446.495,446.495,L,,,,,,-446.495,9.956196387819588,2024-11-04,64811.230658625354,-4994.198466666655,95452.29653333349,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o229.5 L,FWmb,2024-11-04,-125,113,-112,0.025899672846237773,0.013682846031974671,-118.33333333333334,1.8928571428571428,1377.9467397964422,NBA,total,,,431.615,431.615,L,,,,,,-431.615,11.178687295528917,2024-11-04,64822.40934592088,-5425.813466666655,95005.80153333349,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o230 L,FWmb,2024-11-04,-118,106,-105,0.029289411609182647,0.01500189375104477,-111.50458715596332,1.9523809523809523,1454.2616954136722,NBA,total,,,404.64,404.64,L,,,,,,-404.64,11.851667513539665,2024-11-04,64834.26101343442,-5830.453466666655,94574.18653333349,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o230.5 L,FWmb,2024-11-04,-111,-100,102,0.035658198614318466,0.017652573571444785,-105.21327014218008,2.02,1646.0374478950541,NBA,total,,,380.835,380.835,L,,,,,,-380.835,13.579890069283973,2024-11-04,64847.840903503704,-6211.288466666655,94169.54653333349,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o231 L,FWmb,2024-11-04,-104,-106,112,0.0550752648206653,0.02597889850031382,100.93353248693055,2.12,2305.999162896128,NBA,total,,,346.83,346.83,L,,,,,,-346.83,19.101754097751346,2024-11-04,64866.94265760145,-6558.118466666655,93788.71153333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o231.5 L,FWmb,2024-11-04,-100,-115,120,0.06292134831460669,0.028600612870275766,106.97674418604653,2.2,2449.7871563046206,NBA,total,,,323.71,323.71,L,,,,,,-323.71,20.368269662921332,2024-11-04,64887.31092726437,-6881.828466666655,93441.88153333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Lakers ,1,2024-11,Lakers o232 L,FWmb,2024-11-04,108,-125,128,0.05773195876288644,0.02532103454512563,115.55555555555556,2.2800000000000002,2099.9587652491377,NBA,total,,,303.48,303.48,L,,,,,,-303.48,17.52049484536078,2024-11-04,64904.83142210973,-7185.308466666655,93118.17153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Magic ,1,2024-11,Magic o193.5 L,FWmb,2024-11-04,113,-107,114,0.018555563219976527,0.008670823934568472,110.1014492753623,2.1399999999999997,766.3981614002012,NBA,total,,,272.6,272.6,L,,,,,,-272.6,5.058246533765602,2024-11-04,66162.42968007197,-6102.038466666653,94170.56153333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nuggets ,0,2024-11,Nuggets -10,PEmb,2024-11-04,-127,112,-108,0.044930469724924114,0.023329282357172132,-118.60792951541849,1.925925925925926,2509.70011498738,NBA,spread,,,525.29,525.29,L,,,,,,-525.29,23.601526441805387,2024-11-04,64417.22527892761,2914.3765333333445,103439.66653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nuggets ,0,2024-11,Nuggets -10,BRmb,2024-11-04,-127,112,-108,0.044930469724924114,0.023329282357172132,-118.60792951541849,1.925925925925926,2496.955290708805,NBA,spread,,,1000.0,1000.0,L,,,,,,-1000.0,44.930469724924116,2024-11-04,64462.155748652534,1914.3765333333445,102914.37653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nuggets ,0,2024-11,Nuggets -9.5,BRmb,2024-11-04,-139,122,-115,0.053563743713445765,0.028650374544401225,-129.11297071129707,1.8695652173913042,3138.8764385745744,NBA,spread,,,1506.775,1506.775,L,,,,,,-1506.775,80.70850993382724,2024-11-04,64542.86425858636,407.6015333333444,101914.37653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nuggets ,0,2024-11,Nuggets -9,FWmb,2024-11-04,-149,131,-126,0.04074017880723993,0.022713551016425804,-138.22891566265065,1.7936507936507935,2577.092893246686,NBA,spread,,,1898.735,1898.735,L,,,,,,-1898.735,77.3548034075647,2024-11-04,64620.21906199393,-1491.1334666666555,100407.60153333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nuggets ,0,2024-11,Nuggets -8.5,FWmb,2024-11-04,-161,141,-137,0.034235186055977224,0.01978995987202059,-148.66283524904216,1.72992700729927,2310.1415211434883,NBA,spread,,,2054.79,2054.79,L,,,,,,-2054.79,70.34611795596143,2024-11-04,64690.56517994989,-3545.9234666666553,98508.86653333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Nuggets ,0,2024-11,Nuggets -10.5,FWmb,2024-11-04,-116,104,-103,0.030371979532374464,0.015410413260268818,-109.55555555555557,1.970873786407767,1508.6931377165097,NBA,spread,,,1530.61,1530.61,L,,,,,,-1530.61,46.48765559204767,2024-11-04,64737.05283554194,-5076.533466666655,96454.07653333349,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Spurs ,1,2024-11,Spurs u106.5 1H,PEmb,2024-11-04,120,-137,-122,-0.19899276544954075,-0.10935638461641428,127.17299578059074,1.819672131147541,-12472.903946098575,NBA,total,,,279.245,279.245,W,,,,,,228.89,-55.56773478795701,2024-11-04,64483.006504645884,2983.2965333333445,102754.40653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Spurs ,1,2024-11,Spurs u105.5 1H,PEmb,2024-11-04,127,-160,-106,-0.18921210066122504,-0.09736156635965948,139.69230769230768,1.9433962264150944,-10327.413511147637,NBA,total,,,241.035,241.035,W,,,,,,227.39,-45.60673868287838,2024-11-04,64437.399765963004,3210.6865333333444,102983.29653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Spurs ,1,2024-11,Spurs u104.5 1H,PEmb,2024-11-04,147,-191,108,-0.20647115119891968,-0.09926497653794214,162.12027491408935,2.08,-9865.754289151942,NBA,total,,,212.02,212.02,W,,,,,,228.98,-43.77601347719495,2024-11-04,64393.62375248581,3439.6665333333444,103210.68653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Thunder ,0,2024-11,Thunder -12,PEmb,2024-11-04,-114,-101,-109,-0.013294593320520754,-0.00693354388486489,-106.01462015360411,1.9174311926605505,-741.9513410505626,NBA,spread,,,1037.065,1037.065,W,,,,,,951.44,-13.787357421945856,2024-11-04,64500.647517284226,3352.361533333345,102400.92153333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Warriors ,1,2024-11,Warriors o217,FWmb,2024-11-04,-144,120,-120,0.035663338088445004,0.019452729866424545,-129.8360655737705,1.8333333333333335,1986.0490342368032,NBA,total,,,462.445,462.445,W,,,,,,385.37,16.49233238231095,2024-11-04,64921.32375449204,-6799.938466666655,92814.69153333348,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Wright ,0,2024-11,Wright State +20,FWmb,2024-11-04,-119,-102,-108,-0.0017378081894209925,-0.0009023234829685922,-107.61035007610349,1.925925925925926,-93.55414102834271,NCAAB,spread,,,292.605,292.605,L,,,,,,-292.605,-0.5084913652655295,2024-11-04,64818.03387510016,-598.9734666666552,99693.63153333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Wright ,0,2024-11,Wright State +20,BRmb,2024-11-04,-119,-102,-108,-0.0017378081894209925,-0.0009023234829685922,-107.61035007610349,1.925925925925926,-93.27955569109933,NCAAB,spread,,,292.605,292.605,L,,,,,,-292.605,-0.5084913652655295,2024-11-04,64817.525383734894,-891.5784666666552,99401.02653333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Bulls ,1,2024-11,Bulls u58.5 Q2,PEmb,2024-11-06,-128,114,-108,0.05106317666088148,0.02651357249699615,-120.14035087719296,1.925925925925926,2665.5911564020853,NBA,total,,,241.5,241.5,W,,,,,,223.61,12.331757163602878,2024-11-06,66700.40087606852,-3106.338466666653,96670.05153333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Bulls ,1,2024-11,Bulls u58.5 Q2,PEmb,2024-11-06,-128,114,-107,0.05578578259483578,0.028836129167378877,-120.14035087719296,1.9345794392523366,2902.865704035172,NBA,total,,,238.93,238.93,W,,,,,,223.3,13.328897035384113,2024-11-06,66805.32619905117,-2513.2584666666526,97263.44153333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Edwardsville ,1,2024-11,Edwardsville o151,FWmb,2024-11-06,-110,-110,112,0.06000000000000011,0.02830188679245288,100.0,2.12,2499.348373214293,NCAAB,total,,,950.135,950.135,L,,,,,,-950.135,57.008100000000105,2024-11-06,67164.23393587017,-7641.129066666654,93309.00593333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Edwardsville ,1,2024-11,Edwardsville o151.5,FWmb,2024-11-06,-108,-116,114,0.05196223870532674,0.024281419955760164,103.42935528120717,2.1399999999999997,2104.9007447334816,NCAAB,total,,,933.465,933.465,L,,,,,,-933.465,48.50493115306783,2024-11-06,67212.73886702325,-8574.594066666654,92358.87093333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Edwardsville ,1,2024-11,Edwardsville o152,FWmb,2024-11-06,100,-135,120,0.023762376237623728,0.010801080108010785,114.89361702127661,2.2,905.2020389438942,NCAAB,total,,,886.79,886.79,L,,,,,,-886.79,21.072237623762344,2024-11-06,67233.81110464701,-9461.384066666655,91425.40593333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Edwardsville ,1,2024-11,Edwardsville o152.5,FWmb,2024-11-06,104,-141,128,0.03942191283292988,0.017290312646021877,119.35269709543567,2.2800000000000002,1394.2208692726515,NCAAB,total,,,831.365,831.365,L,,,,,,-831.365,32.77399856234875,2024-11-06,67266.58510320936,-10292.749066666654,90538.61593333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Edwardsville ,1,2024-11,Edwardsville o153,FWmb,2024-11-06,110,-149,135,0.04137746930058722,0.017607433744930734,125.66265060240966,2.35,1374.7626005681775,NCAAB,total,,,788.26,788.26,L,,,,,,-788.26,32.61620395088088,2024-11-06,67299.20130716024,-11081.009066666655,89707.25093333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Indiana ,0,2024-11,Indiana ml L,FWmb,2024-11-06,-723,578,-530,0.01779832445801021,0.014973193591659384,-595.6184690157955,1.1886792452830188,4193.913985442395,NCAAB,moneyline,,,4010.625,4010.625,W,,,,,,756.72,71.3824050294072,2024-11-06,67370.58371218965,-10324.289066666655,88918.99093333347,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Lakers ,0,2024-11,Lakers ml Q2,PEmb,2024-11-06,-132,116,110,0.15785891089108917,0.07517090994813769,-122.89655172413792,2.1,6952.512673591744,NBA,moneyline,,,255.22,255.22,L,,,,,,-255.22,40.28875123762378,2024-11-06,66740.68962730614,-3361.5584666666527,96893.66153333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Magic ,1,2024-11,Magic o231.5 L,FWmb,2024-11-06,140,-175,110,-0.1690647482014387,-0.08050702295306605,152.7272727272727,2.1,-6990.727507957274,NBA,total,,,277.095,277.095,L,,,,,,-277.095,-46.846996402877664,2024-11-06,67330.72061261129,-9308.394066666655,90968.70093333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Nuggets ,0,2024-11,Nuggets ml Q2,PEmb,2024-11-06,125,-143,145,0.054183266932270914,0.022115619156028943,132.40740740740742,2.45,1821.4310823647952,NBA,moneyline,,,193.615,193.615,W,,,,,,280.74,10.490693227091633,2024-11-06,66815.81689227826,-2232.518466666653,97486.74153333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Nuggets ,0,2024-11,Nuggets ml Q2,FWmb,2024-11-06,125,-143,148,0.06709163346613525,0.02705307801053841,132.40740740740742,2.48,2093.721486913603,NBA,moneyline,,,539.265,539.265,W,,,,,,798.11,36.180169721115426,2024-11-06,67083.5520987562,-6829.484066666653,92372.40593333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Pelicans ,0,2024-11,Pelicans +7.5,PEmb,2024-11-06,-127,112,-107,0.04962552036171828,0.025651839027554857,-118.60792951541849,1.9345794392523366,2581.090438500864,NBA,spread,,,995.545,995.545,L,,,,,,-995.545,49.40443866850682,2024-11-06,66874.39849941949,-3778.063466666653,97217.48153333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Pelicans ,0,2024-11,Pelicans +8,PEmb,2024-11-06,-137,121,-115,0.04868418191000844,0.02604037637046963,-127.75105485232072,1.8695652173913042,2693.5796006052033,NBA,spread,,,615.08,615.08,L,,,,,,-615.08,29.944666609207992,2024-11-06,66904.3431660287,-4393.143466666653,96221.93653333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Pelicans ,0,2024-11,Pelicans +7.5,FWmb,2024-11-06,-127,112,-107,0.04962552036171828,0.025651839027554857,-118.60792951541849,1.9345794392523366,2538.328903003927,NBA,spread,,,609.4506000000001,3390.5494,L,,,,,,-609.4506000000001,30.24430315976143,2024-11-06,66934.58746918847,-5002.594066666653,95606.85653333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Pelicans ,0,2024-11,Pelicans +8,FWmb,2024-11-06,-137,121,-115,0.04868418191000844,0.02604037637046963,-127.75105485232072,1.8695652173913042,2659.3008200764593,NBA,spread,,,1125.0,2875.0,L,,,,,,-1125.0,54.76970464875949,2024-11-06,66989.35717383723,-6127.594066666653,94997.40593333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Pelicans ,0,2024-11,Pelicans +7,FWmb,2024-11-06,-115,102,100,0.03867650346523588,0.01933825173261794,-108.04651162790698,2.0,1815.3282166853,NBA,spread,,,1500.0,2500.0,L,,,,,,-1500.0,58.014755197853816,2024-11-06,67047.37192903509,-7627.594066666653,93872.40593333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Pelicans ,1,2024-11,Pelicans tt o109.5,FWmb,2024-11-06,-108,-106,107,0.03967310818132563,0.01916575274460175,-100.90711175616832,2.0700000000000003,1727.272877538813,NBA,total,,,596.72,596.72,W,,,,,,638.49,23.67373711396063,2024-11-06,67107.22583587017,-6190.994066666653,93170.51593333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Pistons ,1,2024-11,Pistons o209 L,FWmb,2024-11-06,-115,-104,102,0.034247053688345824,0.016953986974428625,-104.91949910554564,2.02,1522.0446766608832,NBA,total,,,298.83,298.83,W,,,,,,304.81,10.234047053688382,2024-11-06,67377.56760901416,-9031.299066666656,90663.89093333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Bulls ,1,2024-11,Bulls tt o108.5,PEmb,2024-11-07,-120,103,102,0.061415012942191774,0.030403471753560285,-110.72727272727278,2.02,2770.344407845971,NBA,total,,,222.04,222.04,W,,,,,,226.48,13.63658947368426,2024-11-07,67346.47463593593,-7752.0040666666555,92021.51593333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o153.5 ,PEmb,2024-11-07,-114,-118,104,0.011856937569854847,0.005812224298948454,101.60952840817639,2.04,527.2802707299145,NCAAB,total,,,362.955,362.955,L,,,,,,-362.955,4.303534775666666,2024-11-07,67342.94898921694,-7864.959066666655,92497.99593333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o154,PEmb,2024-11-07,-108,-117,110,0.030218538055764917,0.014389780026554722,103.84024577572966,2.1,1265.5392003242705,NCAAB,total,,,257.5,257.5,L,,,,,,-257.5,7.781273549359466,2024-11-07,67350.7302627663,-8122.459066666655,92135.04093333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o152.5,FWmb,2024-11-07,-127,-105,-108,0.005443783466642843,0.0028265798769107064,-109.23012376756866,1.925925925925926,270.0871766758881,NCAAB,total,,,1153.875,1153.875,L,,,,,,-1153.875,6.281445647572511,2024-11-07,67357.01170841388,-9276.334066666655,91877.54093333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o153,FWmb,2024-11-07,-111,-119,-103,-0.03051578627653063,-0.015483379243756923,103.29096219507176,1.970873786407767,-1425.7795599201577,NCAAB,total,,,1095.005,1095.005,L,,,,,,-1095.005,-33.414938551732426,2024-11-07,67323.59676986214,-10371.339066666656,90723.66593333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o153.5 ,FWmb,2024-11-07,-112,-110,104,0.02435525192143479,0.011938848981095485,-100.85763293310465,2.04,1049.4849117366332,NCAAB,total,,,1031.83,1031.83,L,,,,,,-1031.83,25.13047959009406,2024-11-07,67348.72724945223,-11403.169066666656,89628.66093333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o154,FWmb,2024-11-07,-108,-117,110,0.030218538055764917,0.014389780026554722,103.84024577572966,2.1,1216.9394123541394,NCAAB,total,,,975.55,975.55,L,,,,,,-975.55,29.479694800301463,2024-11-07,67378.20694425254,-12378.719066666656,88596.83093333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jacksonville ,1,2024-11,Jacksonville o154.5,FWmb,2024-11-07,100,-122,114,0.01948497854077223,0.00910513015923936,109.90990990990991,2.1399999999999997,748.8152538162183,NCAAB,total,,,941.32,941.32,L,,,,,,-941.32,18.341599999999715,2024-11-07,67396.54854425254,-13320.039066666655,87621.28093333344,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Jazz ,0,2024-11,Jazz ml Q2,PEmb,2024-11-07,152,-175,163,0.01012569832402233,0.00385007540837351,160.36363636363637,2.63,282.443576282974,NBA,moneyline,,,173.68,173.68,W,,,,,,283.1,1.7586312849161985,2024-11-07,67327.83838165777,-8783.314066666655,90933.58593333345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Jazz ,0,2024-11,Jazz ml Q2,FWmb,2024-11-07,152,-175,163,0.01012569832402233,0.00385007540837351,160.36363636363637,2.63,283.3228968951,NBA,moneyline,,,493.76,493.76,W,,,,,,804.83,4.9996648044692655,2024-11-07,67332.83804646225,-7978.484066666655,91216.68593333346,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Belmont ,0,2024-11,Belmont ml 1h,PEmb,2024-11-08,-145,120,-114,0.061745676247355996,0.032892556505600856,-130.20408163265304,1.8771929824561404,3456.4833484515407,NCAAB,moneyline,,,249.81,249.81,L,,,,,,-249.81,15.424687383352001,2024-11-08,69044.33145221305,-2040.4090666666543,98209.40093333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Belmont ,0,2024-11,Belmont ml 1h,FWmb,2024-11-08,-145,120,-113,0.06613632084353221,0.035086404954549955,-130.20408163265304,1.8849557522123894,3660.458118652481,NCAAB,moneyline,,,602.14,602.14,L,,,,,,-602.14,39.82332423272449,2024-11-08,69084.15477644578,-2642.549066666654,97959.59093333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Charleston ,0,2024-11,Charleston ml,FWmb,2024-11-08,-222,175,-182,0.01441239725422037,0.009301618086057117,-189.59627329192546,1.5494505494505495,1258.489570525118,NCAAB,moneyline,,,2727.275,2727.275,W,,,,,,1498.5,39.30657072150386,2024-11-08,68978.3429199336,-2545.529066666654,95955.97093333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,East ,0,2024-11,East Tennessee St -10.5,FWmb,2024-11-08,-136,115,-109,0.06104632992798088,0.03183755962751156,-123.89830508474581,1.9174311926605505,3288.853056411827,NCAAB,spread,,,1635.0,2712.83,L,,,,,,-1635.0,99.81074943224874,2024-11-08,69269.67853977496,-2782.3290666666544,98852.67093333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Florida ,1,2024-11,Florida Gulf Coast o148.5,BRmb,2024-11-08,-133,-102,112,0.1248996681940276,0.058914937827371505,-113.0438441471009,2.12,5377.2017554673785,NCAAB,total,,,480.89,2419.11,L,,,,,,-480.89,60.06300143782593,2024-11-08,68939.0363492121,-4044.029066666654,96436.86093333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Fresno ,0,2024-11,Fresno St ml,PEmb,2024-11-08,-312,235,-230,0.029120767642530448,0.020296292599339405,-253.68932038834942,1.434782608695652,3204.610165760802,NCAAB,moneyline,,,1713.725,1186.275,W,,,,,,745.1,49.90498752819549,2024-11-08,68878.97334777427,-3563.1390666666543,95691.76093333343,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
